id	name	name_ascii
12053	Hua Hin	Hua Hin
12054	Bartlett	Bartlett
12055	Bradenton	Bradenton
12056	Pontiac	Pontiac
12057	Staunton	Staunton
12058	Neu-Ulm	Neu-Ulm
12059	Gannan	Gannan
12060	Baao	Baao
12061	El Cuá	El Cua
12062	Concepción Tutuapa	Concepcion Tutuapa
12063	Meriden	Meriden
12064	Aleksandrov	Aleksandrov
12065	Cachoeiras de Macacu	Cachoeiras de Macacu
12066	Clay	Clay
12067	Tahara	Tahara
12068	Zengcun	Zengcun
12069	Apex	Apex
12070	Unna	Unna
12071	Royal Oak	Royal Oak
12072	Benton Harbor	Benton Harbor
12073	Chichibu	Chichibu
12074	Tianningcun	Tianningcun
12075	Santa María Chiquimula	Santa Maria Chiquimula
12076	Kattaqo’rg’on Shahri	Kattaqo'rg'on Shahri
12077	Pamplona	Pamplona
12078	Florida	Florida
12079	Constanza	Constanza
12080	Metapán	Metapan
12081	Faenza	Faenza
12082	Bilhorod-Dnistrovskyi	Bilhorod-Dnistrovskyi
12083	Lower Merion	Lower Merion
12084	Xikeng	Xikeng
12085	Mamungan	Mamungan
12086	Motril	Motril
12087	St. Clair Shores	St. Clair Shores
12088	Juruti	Juruti
12089	Buíque	Buique
12090	Kélibia	Kelibia
12091	Cabatuan	Cabatuan
12092	Sandnes	Sandnes
12093	Rass el Djebel	Rass el Djebel
12094	Des Plaines	Des Plaines
12095	Lac-Brome	Lac-Brome
12096	Lewiston	Lewiston
12097	Jovellanos	Jovellanos
12098	Midland	Midland
12099	Timargara	Timargara
12100	Mikhaylovka	Mikhaylovka
12101	Boufarik	Boufarik
12102	Santo Domingo	Santo Domingo
12103	Izberbash	Izberbash
12104	Sucun	Sucun
12105	Bowie	Bowie
12106	Cerignola	Cerignola
12107	Kaş	Kas
12108	Tlaltenango de Sánchez Román	Tlaltenango de Sanchez Roman
12109	Ávila	Avila
12110	Aketi	Aketi
12111	Qaskeleng	Qaskeleng
12112	Palompon	Palompon
12113	Felgueiras	Felgueiras
12114	Tokoname	Tokoname
12115	Rotorua	Rotorua
12116	Göppingen	Goppingen
12117	Lambayeque	Lambayeque
12118	Iskitim	Iskitim
12119	Guarabira	Guarabira
12120	Caldwell	Caldwell
12121	Sunshi	Sunshi
12122	San Pedro	San Pedro
12123	Moncada	Moncada
12124	Ma’erkang	Ma'erkang
12125	San Rafael	San Rafael
12126	Moncalieri	Moncalieri
12127	Açu	Acu
12128	San Fernando	San Fernando
12129	Euskirchen	Euskirchen
12130	Sérres	Serres
12131	Jiantang	Jiantang
12132	Ishikari	Ishikari
12133	Punta Alta	Punta Alta
12134	La Gomera	La Gomera
12135	Ragay	Ragay
12136	Kosai	Kosai
12137	Nyagan	Nyagan
12138	Şirvan	Sirvan
12139	Barneveld	Barneveld
12140	Huaniu	Huaniu
12141	Santa Cruz	Santa Cruz
12142	Hamburg	Hamburg
12143	Frankfurt (Oder)	Frankfurt (Oder)
12144	Masantol	Masantol
12145	Richland	Richland
12146	Fredericton	Fredericton
12147	Taal	Taal
12148	Asingan	Asingan
12149	St. Peters	St. Peters
12150	Wesley Chapel	Wesley Chapel
12151	Tōgane	Togane
12152	Gengzhuangqiao	Gengzhuangqiao
12153	Monte Alegre	Monte Alegre
12154	Heerhugowaard	Heerhugowaard
12155	San Remigio	San Remigio
12156	Pula	Pula
12157	Tikhvin	Tikhvin
12158	Castilla	Castilla
12159	Pradera	Pradera
12160	Roermond	Roermond
12161	Hendersonville	Hendersonville
12162	Huntersville	Huntersville
12163	Mirassol	Mirassol
12164	Southampton	Southampton
12165	Xiezhou	Xiezhou
12166	Santee	Santee
12167	Hameln	Hameln
12168	Wagga Wagga	Wagga Wagga
12169	Meleuz	Meleuz
12170	Livingston	Livingston
12171	Allanmyo	Allanmyo
12172	Malvar	Malvar
12173	Aleksin	Aleksin
12174	António Enes	Antonio Enes
12175	Berëzovskiy	Berezovskiy
12176	Ping’an	Ping'an
12177	Beckley	Beckley
12178	Sāmalkot	Samalkot
12179	Alexandroúpoli	Alexandroupoli
12180	Titusville	Titusville
12181	Cartersville	Cartersville
12182	Ypané	Ypane
12183	Sidi Yahya Zaer	Sidi Yahya Zaer
12184	Będzin	Bedzin
12185	Walla Walla	Walla Walla
12186	Orland Park	Orland Park
12187	Ciudad Cuauhtémoc	Ciudad Cuauhtemoc
12188	Qianwu	Qianwu
12189	Tikhoretsk	Tikhoretsk
12190	Kothāpet	Kothapet
12191	Towson	Towson
12192	Orito	Orito
12193	Manchester	Manchester
12194	Biała Podlaska	Biala Podlaska
12195	Botolan	Botolan
12196	Qŭnghirot	Qunghirot
12197	Minokamo	Minokamo
12198	Weymouth	Weymouth
12199	Campo Alegre	Campo Alegre
12200	Ibitinga	Ibitinga
12201	Mācherla	Macherla
12202	Pavlovo	Pavlovo
12203	Beauvais	Beauvais
12204	Jerez de García Salinas	Jerez de Garcia Salinas
12205	Parker	Parker
12206	Linares	Linares
12207	Palm Beach Gardens	Palm Beach Gardens
12208	Ejmiatsin	Ejmiatsin
12209	Krasnotur’insk	Krasnotur'insk
12210	Bozeman	Bozeman
12211	Kandukūr	Kandukur
12212	Diriamba	Diriamba
12213	Beni Enzar	Beni Enzar
12214	Salsk	Salsk
12215	Sicuani	Sicuani
12216	Kojskë	Kojske
12217	New Plymouth	New Plymouth
12218	Ilog	Ilog
12219	East Stroudsburg	East Stroudsburg
12220	Milagros	Milagros
12221	Santiago Tuxtla	Santiago Tuxtla
12222	Nova Odessa	Nova Odessa
12223	Taunton	Taunton
12224	Istaravshan	Istaravshan
12225	Khlong Luang	Khlong Luang
12226	Midwest City	Midwest City
12227	Sankt Augustin	Sankt Augustin
12228	Stolberg	Stolberg
12229	Tivoli	Tivoli
12230	Dāmghān	Damghan
12231	Bobbili	Bobbili
12232	Irpin	Irpin
12233	Sattenapalle	Sattenapalle
12234	Krymsk	Krymsk
12235	Andradina	Andradina
12236	Kudamatsu	Kudamatsu
12237	San José de Ocoa	San Jose de Ocoa
12238	Goldsboro	Goldsboro
12239	Azzaba	Azzaba
12240	Ṭikāpur	Tikapur
12241	Foligno	Foligno
12242	Vargem Grande	Vargem Grande
12243	Euless	Euless
12244	Talagante	Talagante
12245	Shicun	Shicun
12246	Görlitz	Gorlitz
12247	Pau d’Alho	Pau d'Alho
12248	Paços de Ferreira	Pacos de Ferreira
12249	Eschweiler	Eschweiler
12250	Vrindāvan	Vrindavan
12251	Rîbniţa	Ribnita
12252	Alenquer	Alenquer
12253	Langenhagen	Langenhagen
12254	Manfredonia	Manfredonia
12255	Meerbusch	Meerbusch
12256	General Pico	General Pico
12257	Manhattan	Manhattan
12258	Irosin	Irosin
12259	Matanao	Matanao
12260	Shoreline	Shoreline
12261	Três Pontas	Tres Pontas
12262	Neryungri	Neryungri
12263	Moreno	Moreno
12264	Tama	Tama
12265	Puerto Boyacá	Puerto Boyaca
12266	Jackson	Jackson
12267	Kananya	Kananya
12268	Jinoba-an	Jinoba-an
12269	Calatagan	Calatagan
12270	Chini	Chini
12271	Bagheria	Bagheria
12272	Piscataway	Piscataway
12273	Brentwood	Brentwood
12274	Clacton-on-Sea	Clacton-on-Sea
12275	Orion	Orion
12276	Acambay	Acambay
12277	Lake Havasu City	Lake Havasu City
12278	Cuneo	Cuneo
12279	Waiblingen	Waiblingen
12280	Santa Cruz Verapaz	Santa Cruz Verapaz
12281	Gattaran	Gattaran
12282	Taquaritinga	Taquaritinga
12283	Tulunan	Tulunan
12284	Bertioga	Bertioga
12285	Smyrna	Smyrna
12286	Tønsberg	Tonsberg
12287	Quezaltepeque	Quezaltepeque
12288	Cui’erzhuang	Cui'erzhuang
12289	Santa Cruz	Santa Cruz
12290	Opava	Opava
12291	Nōgata	Nogata
12292	Tāybād	Taybad
12293	Trani	Trani
12294	Bianyang	Bianyang
12295	Santa Ana	Santa Ana
12296	Cape Girardeau	Cape Girardeau
12297	Bartolomé Masó	Bartolome Maso
12298	Amealco	Amealco
12299	Uson	Uson
12300	Hassa	Hassa
12301	São Francisco	Sao Francisco
12302	Hohoe	Hohoe
12303	Belampalli	Belampalli
12304	Shali	Shali
12305	Araci	Araci
12306	Oosterhout	Oosterhout
12307	Xinqing	Xinqing
12308	Blainville	Blainville
12309	Gulariyā	Gulariya
12310	Registro	Registro
12311	Baganga	Baganga
12312	Antratsyt	Antratsyt
12313	Vranjak	Vranjak
12314	Irati	Irati
12315	Winneba	Winneba
12316	Xánthi	Xanthi
12317	Los Amates	Los Amates
12318	San Fernando	San Fernando
12319	Longmen	Longmen
12320	Zarrīn Shahr	Zarrin Shahr
12321	Rosario	Rosario
12322	Lozova	Lozova
12323	Bisceglie	Bisceglie
12324	Khān Shaykhūn	Khan Shaykhun
12325	Kazanlak	Kazanlak
12326	Placer	Placer
12327	Vorkuta	Vorkuta
12328	Medellin	Medellin
12329	Yongqing	Yongqing
12330	Kateríni	Katerini
12331	Frýdek-Místek	Frydek-Mistek
12332	Parachinar	Parachinar
12333	Tigaon	Tigaon
12334	Bhīmunipatnam	Bhimunipatnam
12335	Hyères	Hyeres
12336	Canterbury	Canterbury
12337	Boituva	Boituva
12338	Portimão	Portimao
12339	Den Helder	Den Helder
12340	Volzhsk	Volzhsk
12341	Changling	Changling
12342	Wangguanzhuang	Wangguanzhuang
12343	Hidaka	Hidaka
12344	Toki	Toki
12345	Grants Pass	Grants Pass
12346	Blue Springs	Blue Springs
12347	Jaru	Jaru
12348	Xiva	Xiva
12349	Gus’-Khrustal’nyy	Gus'-Khrustal'nyy
12350	Tucano	Tucano
12351	Martin	Martin
12352	Southaven	Southaven
12353	Umm Ruwaba	Umm Ruwaba
12354	Tinley Park	Tinley Park
12355	Apatity	Apatity
12356	Azul	Azul
12357	Tauá	Taua
12358	Tanauan	Tanauan
12359	Diamond Bar	Diamond Bar
12360	Binalonan	Binalonan
12361	Pittsfield	Pittsfield
12362	San Francisco	San Francisco
12363	Naviraí	Navirai
12364	Eagle Pass	Eagle Pass
12365	Acará	Acara
12366	Avellino	Avellino
12367	Ārān Bīdgol	Aran Bidgol
12368	Limoeiro	Limoeiro
12369	Monte Mor	Monte Mor
12370	Jocotitlán	Jocotitlan
12371	Lenexa	Lenexa
12372	Lagonoy	Lagonoy
12373	Corby	Corby
12374	Hazleton	Hazleton
12375	Alangalang	Alangalang
12376	El Banco	El Banco
12377	Basey	Basey
12378	Twin Falls	Twin Falls
12379	Brookhaven	Brookhaven
12380	Schweinfurt	Schweinfurt
12381	Batac	Batac
12382	Villarrica	Villarrica
12383	Baden-Baden	Baden-Baden
12384	Novato	Novato
12385	Tigard	Tigard
12386	Hoogeveen	Hoogeveen
12387	Jaguaquara	Jaguaquara
12388	San Remo	San Remo
12389	Congonhas	Congonhas
12390	Abington	Abington
12391	Rolim de Moura	Rolim de Moura
12392	Aurora	Aurora
12393	Bitonto	Bitonto
12394	Highland	Highland
12395	San Mariano	San Mariano
12396	Dearborn Heights	Dearborn Heights
12397	Puttūr	Puttur
12398	Manapla	Manapla
12399	Hattingen	Hattingen
12400	Bad Homburg	Bad Homburg
12401	Songlindian	Songlindian
12402	Pombal	Pombal
12403	Grapevine	Grapevine
12404	Hervey Bay	Hervey Bay
12405	Sigaboy	Sigaboy
12406	Amalāpuram	Amalapuram
12407	Chino	Chino
12408	Fond du Lac	Fond du Lac
12409	Hacienda Heights	Hacienda Heights
12410	Jasaan	Jasaan
12411	Punganūru	Punganuru
12412	Nāndod	Nandod
12413	Apple Valley	Apple Valley
12414	Qiryat Gat	Qiryat Gat
12415	Tiquisate	Tiquisate
12416	Chicopee	Chicopee
12417	Funato	Funato
12418	Zhushan	Zhushan
12419	San Luis	San Luis
12420	New Corella	New Corella
12421	San Gil	San Gil
12422	Narbonne	Narbonne
12423	Tequisquiapan	Tequisquiapan
12424	Cathedral City	Cathedral City
12425	Vannes	Vannes
12426	La Roche-sur-Yon	La Roche-sur-Yon
12427	Viçosa do Ceará	Vicosa do Ceara
12428	San Cristóbal Verapaz	San Cristobal Verapaz
12429	Pôrto Ferreira	Porto Ferreira
12430	Huaishu	Huaishu
12431	Barreirinhas	Barreirinhas
12432	Delano	Delano
12433	Bentonville	Bentonville
12434	Stonecrest	Stonecrest
12435	Sakurai	Sakurai
12436	Dandarah	Dandarah
12437	Kettering	Kettering
12438	Esperanza	Esperanza
12439	Mali	Mali
12440	Canlaon	Canlaon
12441	Sarpsborg	Sarpsborg
12442	Colton	Colton
12443	Pulheim	Pulheim
12444	Annaka	Annaka
12445	Kingston	Kingston
12446	Ostrołęka	Ostroleka
12447	Xielu	Xielu
12448	Monte Santo	Monte Santo
12449	Chota	Chota
12450	Naguilian	Naguilian
12451	Lingen	Lingen
12452	Barotac Nuevo	Barotac Nuevo
12453	Modica	Modica
12454	Jinchang	Jinchang
12455	Teramo	Teramo
12456	Cuenca	Cuenca
12457	Bad Salzuflen	Bad Salzuflen
12458	Mansalay	Mansalay
12459	West Haven	West Haven
12460	Cava de’ Tirreni	Cava de' Tirreni
12461	Dayin	Dayin
12462	St. Cloud	St. Cloud
12463	Sertolovo	Sertolovo
12464	Chivilcoy	Chivilcoy
12465	Cholet	Cholet
12466	Chenab Nagar	Chenab Nagar
12467	Canoinhas	Canoinhas
12468	São José do Rio Pardo	Sao Jose do Rio Pardo
12469	Kotka	Kotka
12470	Shidong	Shidong
12471	Normal	Normal
12472	Palmaner	Palmaner
12473	Qingan	Qingan
12474	Paombong	Paombong
12475	Itupeva	Itupeva
12476	Siena	Siena
12477	Milford	Milford
12478	Tarma	Tarma
12479	Jalor	Jalor
12480	Zarafshon Shahri	Zarafshon Shahri
12481	Valle del Guamuez	Valle del Guamuez
12482	Huesca	Huesca
12483	Campo Belo	Campo Belo
12484	Vikārābād	Vikarabad
12485	Hashtpar	Hashtpar
12486	Xingcheng	Xingcheng
12487	Ixhuatlán de Madero	Ixhuatlan de Madero
12488	Ruteng	Ruteng
12489	Narva	Narva
12490	Barra	Barra
12491	Tokmok	Tokmok
12492	Vigia	Vigia
12493	Zhigulevsk	Zhigulevsk
12494	Arroyo Grande	Arroyo Grande
12495	Pinto	Pinto
12496	Kampen	Kampen
12497	San Simon	San Simon
12498	Progreso	Progreso
12499	Magsaysay	Magsaysay
12500	Minnetonka	Minnetonka
12501	Jagtiāl	Jagtial
12502	Dholka	Dholka
12503	Puerto Libertador	Puerto Libertador
12504	Elda	Elda
12505	Santa Maria	Santa Maria
12506	Tajumulco	Tajumulco
12507	Wayne	Wayne
12508	La Lima	La Lima
12509	Liski	Liski
12510	Tuni	Tuni
12511	Yucaipa	Yucaipa
12512	Markala	Markala
12513	Svobodnyy	Svobodnyy
12514	Jaggayyapeta	Jaggayyapeta
12515	Salo	Salo
12516	Brunswick	Brunswick
12517	Bījār	Bijar
12518	Williamsport	Williamsport
12519	Roxas	Roxas
12520	Neiba	Neiba
12521	Union	Union
12522	Hagonoy	Hagonoy
12523	Malay	Malay
12524	Nordhorn	Nordhorn
12525	Elyria	Elyria
12526	Videira	Videira
12527	Ibaan	Ibaan
12528	Leesburg	Leesburg
12529	Mount Prospect	Mount Prospect
12530	Marco de Canavezes	Marco de Canavezes
12531	Nebaj	Nebaj
12532	Krasnokamsk	Krasnokamsk
12533	Upata	Upata
12534	Port Shepstone	Port Shepstone
12535	Upi	Upi
12536	Wetzlar	Wetzlar
12537	Enerhodar	Enerhodar
12538	Bristol	Bristol
12539	Velletri	Velletri
12540	Pinellas Park	Pinellas Park
12541	Frechen	Frechen
12542	Tiwi	Tiwi
12543	Neustadt	Neustadt
12544	Encarnación de Díaz	Encarnacion de Diaz
12545	Bambang	Bambang
12546	Anzio	Anzio
12547	Acireale	Acireale
12548	Zhangjiazhuang	Zhangjiazhuang
12549	San Bartolomé	San Bartolome
12550	Pijijiapan	Pijijiapan
12551	Bellevue	Bellevue
12552	West Sacramento	West Sacramento
12553	Gudermes	Gudermes
12554	Yangmei	Yangmei
12555	Apopka	Apopka
12556	Olímpia	Olimpia
12557	Barbosa	Barbosa
12558	Pryluky	Pryluky
12559	Xincheng	Xincheng
12560	Lewiston	Lewiston
12561	Itupiranga	Itupiranga
12562	San Manuel	San Manuel
12563	Lian	Lian
12564	Santo Estêvão	Santo Estevao
12565	Porto Nacional	Porto Nacional
12566	Yaozhuangcun	Yaozhuangcun
12567	Capivari	Capivari
12568	São Bento do Una	Sao Bento do Una
12569	Millcreek	Millcreek
12570	Grand Island	Grand Island
12571	Guiuan	Guiuan
12572	Akbou	Akbou
12573	Tame	Tame
12574	Palm Desert	Palm Desert
12575	Canguçu	Cangucu
12576	Karlovac	Karlovac
12577	Vyksa	Vyksa
12578	Mulanay	Mulanay
12579	Pangantocan	Pangantocan
12580	Passau	Passau
12581	Leopoldina	Leopoldina
12582	Fréjus	Frejus
12583	Milford city	Milford city
12584	San Severo	San Severo
12585	Watertown	Watertown
12586	Acopiara	Acopiara
12587	Sagua la Grande	Sagua la Grande
12588	Little Elm	Little Elm
12589	Pasaje	Pasaje
12590	Ramon	Ramon
12591	Chambersburg	Chambersburg
12592	Peabody	Peabody
12593	Wylie	Wylie
12594	Manicoré	Manicore
12595	Beaufort	Beaufort
12596	Arsenyev	Arsenyev
12597	Torrelavega	Torrelavega
12598	Mercedes	Mercedes
12599	Ahlen	Ahlen
12600	DeSoto	DeSoto
12601	Venkatagiri	Venkatagiri
12602	Sihor	Sihor
12603	Burauen	Burauen
12604	Lorica	Lorica
12605	Tomiya	Tomiya
12606	Chone	Chone
12607	Kobryn	Kobryn
12608	Jangaon	Jangaon
12609	Poprad	Poprad
12610	Mongaguá	Mongagua
12611	Edina	Edina
12612	Wolfenbüttel	Wolfenbuttel
12613	Krasnokamensk	Krasnokamensk
12614	Tutóia	Tutoia
12615	Rondon do Pará	Rondon do Para
12616	União da Vitória	Uniao da Vitoria
12617	San José Villa de Allende	San Jose Villa de Allende
12618	Minalabac	Minalabac
12619	Minami-Sōma	Minami-Soma
12620	Wheaton	Wheaton
12621	Diffun	Diffun
12622	Thongwa	Thongwa
12623	Viana	Viana
12624	Jaén	Jaen
12625	Granja	Granja
12626	Ålesund	Alesund
12627	Huaiyang	Huaiyang
12628	Pacora	Pacora
12629	Horishni Plavni	Horishni Plavni
12630	An Nabk	An Nabk
12631	Bato	Bato
12632	Alfonso	Alfonso
12633	Arles	Arles
12634	Mandamāri	Mandamari
12635	Lacey	Lacey
12636	Tobias Barreto	Tobias Barreto
12637	Ajuy	Ajuy
12638	Qabqa	Qabqa
12639	Caetité	Caetite
12640	Summerville	Summerville
12641	Itabirito	Itabirito
12642	Prudentópolis	Prudentopolis
12643	Vyazma	Vyazma
12644	San Isidro	San Isidro
12645	Boa Viagem	Boa Viagem
12646	Pordenone	Pordenone
12647	Parsippany-Troy Hills	Parsippany-Troy Hills
12648	Roman	Roman
12649	Sapé	Sape
12650	Ibbenbüren	Ibbenburen
12651	Kleve	Kleve
12652	Pontevedra	Pontevedra
12653	Óbidos	Obidos
12654	Civitavecchia	Civitavecchia
12655	Welland	Welland
12656	Jaguariúna	Jaguariuna
12657	Guaxupé	Guaxupe
12658	Novovolynsk	Novovolynsk
12659	Basankusu	Basankusu
12660	Villareal	Villareal
12661	Colmenar Viejo	Colmenar Viejo
12662	Molave	Molave
12663	Cruz del Eje	Cruz del Eje
12664	Belorechensk	Belorechensk
12665	Maricopa	Maricopa
12666	Stratford	Stratford
12667	San Joaquin	San Joaquin
12668	Abdul Hakim	Abdul Hakim
12669	Wangjiazhai	Wangjiazhai
12670	Ālbū Kamāl	Albu Kamal
12671	San Onofre	San Onofre
12672	Porto Feliz	Porto Feliz
12673	Lompoc	Lompoc
12674	Timashevsk	Timashevsk
12675	Eilat	Eilat
12676	Metpalli	Metpalli
12677	Howell	Howell
12678	Caldas da Rainha	Caldas da Rainha
12679	Paraíso do Tocantins	Paraiso do Tocantins
12680	Cogan	Cogan
12681	Bandō	Bando
12682	Tagkawayan	Tagkawayan
12683	Gwadar	Gwadar
12684	Battipaglia	Battipaglia
12685	Pila	Pila
12686	Kentwood	Kentwood
12687	Berriozábal	Berriozabal
12688	Covilhã	Covilha
12689	Coron	Coron
12690	Lucban	Lucban
12691	Bad Kreuznach	Bad Kreuznach
12692	Shepparton	Shepparton
12693	Shimencun	Shimencun
12694	Levittown	Levittown
12695	Dumanjog	Dumanjog
12696	Karviná	Karvina
12697	Huazangsi	Huazangsi
12698	Carigara	Carigara
12699	Tsukubamirai	Tsukubamirai
12700	Xanxerê	Xanxere
12701	Pola de Siero	Pola de Siero
12702	Solnechnogorsk	Solnechnogorsk
12703	Caleta Olivia	Caleta Olivia
12704	Sierra Vista	Sierra Vista
12705	Laguna	Laguna
12706	Woerden	Woerden
12707	Mazara del Vallo	Mazara del Vallo
12708	Tulsīpur	Tulsipur
12709	Trento	Trento
12710	Chieti	Chieti
12711	Rovigo	Rovigo
12712	Madison	Madison
12713	Smyrna	Smyrna
12714	Guarne	Guarne
12715	Speyer	Speyer
12716	North Bay	North Bay
12717	Granadilla de Abona	Granadilla de Abona
12718	Knysna	Knysna
12719	Glendora	Glendora
12720	Butare	Butare
12721	El Talar de Pacheco	El Talar de Pacheco
12722	Zhexiang	Zhexiang
12723	Burien	Burien
12724	Grasse	Grasse
12725	Scandicci	Scandicci
12726	Uzlovaya	Uzlovaya
12727	Ribeira do Pombal	Ribeira do Pombal
12728	Trairi	Trairi
12729	Arao	Arao
12730	Böblingen	Boblingen
12731	Satte	Satte
12732	Tapas	Tapas
12733	Cuyotenango	Cuyotenango
12734	Montijo	Montijo
12735	Jaraguá	Jaragua
12736	Herriman	Herriman
12737	Willich	Willich
12738	Severomorsk	Severomorsk
12739	Tadmur	Tadmur
12740	Misterbianco	Misterbianco
12741	Farmington	Farmington
12742	New Bern	New Bern
12743	Humaitá	Humaita
12744	Cheremkhovo	Cheremkhovo
12745	Gummersbach	Gummersbach
12746	Hinesville	Hinesville
12747	Repalle	Repalle
12748	Snezhinsk	Snezhinsk
12749	Ravensburg	Ravensburg
12750	Hassan Abdal	Hassan Abdal
12751	Douyu	Douyu
12752	Konibodom	Konibodom
12753	Mercedes	Mercedes
12754	Sakaidechō	Sakaidecho
12755	Zabīd	Zabid
12756	Fangcun	Fangcun
12757	Beaumont	Beaumont
12758	Goslar	Goslar
12759	Horsham	Horsham
12760	Collierville	Collierville
12761	Utrera	Utrera
12762	Aurora	Aurora
12763	Campos do Jordão	Campos do Jordao
12764	Nazarovo	Nazarovo
12765	West Lafayette	West Lafayette
12766	Yūki	Yuki
12767	Florissant	Florissant
12768	Laval	Laval
12769	Hoffman Estates	Hoffman Estates
12770	Mozhga	Mozhga
12771	Kirishi	Kirishi
12772	El Bagre	El Bagre
12773	Ye	Ye
12774	Queen Creek	Queen Creek
12775	Kizlyar	Kizlyar
12776	Fafe	Fafe
12777	Banī Walīd	Bani Walid
12778	Kannapolis	Kannapolis
12779	Buenavista	Buenavista
12780	Puławy	Pulawy
12781	Tŭrtkŭl	Turtkul
12782	Beloeil	Beloeil
12783	Urbiztondo	Urbiztondo
12784	Longwan	Longwan
12785	Houten	Houten
12786	Mahalapye	Mahalapye
12787	Cardona	Cardona
12788	Mweka	Mweka
12789	Belleville	Belleville
12790	Beruniy	Beruniy
12791	Methuen Town	Methuen Town
12792	Santa Lucía del Camino	Santa Lucia del Camino
12793	Kulu	Kulu
12794	El Salvador	El Salvador
12795	Yasu	Yasu
12796	Baranoa	Baranoa
12797	Shakhtarsk	Shakhtarsk
12798	La Calera	La Calera
12799	Rastatt	Rastatt
12800	Sittard	Sittard
12801	Starogard Gdański	Starogard Gdanski
12802	Sahuarita	Sahuarita
12803	Lörrach	Lorrach
12804	Cataingan	Cataingan
12805	Bani	Bani
12806	Tebourba	Tebourba
12807	Rincón de la Victoria	Rincon de la Victoria
12808	Qinhe	Qinhe
12809	Artur Nogueira	Artur Nogueira
12810	Traverse City	Traverse City
12811	Mirabel	Mirabel
12812	San Ignacio	San Ignacio
12813	Severn	Severn
12814	Nova Venécia	Nova Venecia
12815	Catalina Foothills	Catalina Foothills
12816	Galveston	Galveston
12817	Pozi	Pozi
12818	Amora	Amora
12819	Cookeville	Cookeville
12820	Chinú	Chinu
12821	Leith	Leith
12822	Peine	Peine
12823	Mishawaka	Mishawaka
12824	Emden	Emden
12825	Ardea	Ardea
12826	Rowland Heights	Rowland Heights
12827	Kitaotao	Kitaotao
12828	Bullhead City	Bullhead City
12829	Irondequoit	Irondequoit
12830	Stillwater	Stillwater
12831	Cabagan	Cabagan
12832	Baicheng	Baicheng
12833	Tājūrā’	Tajura'
12834	Macaúbas	Macaubas
12835	Rivoli	Rivoli
12836	Puerto Berrío	Puerto Berrio
12837	East Hartford	East Hartford
12838	Bocaiúva	Bocaiuva
12839	Huanghuajie	Huanghuajie
12840	Forney	Forney
12841	Nanjian	Nanjian
12842	Xiazhai	Xiazhai
12843	São Joaquim da Barra	Sao Joaquim da Barra
12844	Leon	Leon
12845	Erftstadt	Erftstadt
12846	Estancia	Estancia
12847	Alta Floresta	Alta Floresta
12848	Mantova	Mantova
12849	Lindong	Lindong
12850	Vargem Grande Paulista	Vargem Grande Paulista
12851	Borovichi	Borovichi
12852	Itararé	Itarare
12853	Bhainsa	Bhainsa
12854	Roslavl	Roslavl
12855	Beni Yakhlef	Beni Yakhlef
12856	Gogrial	Gogrial
12857	Shankou	Shankou
12858	Miyoshi	Miyoshi
12859	Novovyatsk	Novovyatsk
12860	Sesto Fiorentino	Sesto Fiorentino
12861	Sardasht	Sardasht
12862	Buluan	Buluan
12863	Albi	Albi
12864	Zaragoza	Zaragoza
12865	Shawinigan	Shawinigan
12866	Tepeapulco	Tepeapulco
12867	Donsol	Donsol
12868	Kahemba	Kahemba
12869	Porvoo	Porvoo
12870	Abū Ḩamad	Abu Hamad
12871	Chomutov	Chomutov
12872	Nichinan	Nichinan
12873	Heidenheim	Heidenheim
12874	Jiuzhou	Jiuzhou
12875	Azusa	Azusa
12876	Upper Buchanan	Upper Buchanan
12877	Nahuizalco	Nahuizalco
12878	Barobo	Barobo
12879	Orangetown	Orangetown
12880	Buguruslan	Buguruslan
12881	Xankəndi	Xankandi
12882	Ibajay	Ibajay
12883	Slonim	Slonim
12884	Rāmhormoz	Ramhormoz
12885	Nettuno	Nettuno
12886	Ashburn	Ashburn
12887	Bloomsburg	Bloomsburg
12888	Moss	Moss
12889	Titay	Titay
12890	Bergkamen	Bergkamen
12891	Gualán	Gualan
12892	Morehead City	Morehead City
12893	Sesimbra	Sesimbra
12894	Leonberg	Leonberg
12895	Suzaka	Suzaka
12896	IJmuiden	IJmuiden
12897	Tomisato	Tomisato
12898	Ridder	Ridder
12899	Coral Gables	Coral Gables
12900	Guacharachi	Guacharachi
12901	Ifakara	Ifakara
12902	Chioggia	Chioggia
12903	Enid	Enid
12904	Zyryanovsk	Zyryanovsk
12905	Zongshizhuang	Zongshizhuang
12906	Cimitarra	Cimitarra
12907	Berber	Berber
12908	Tōkamachi	Tokamachi
12909	María la Baja	Maria la Baja
12910	Liujiaxia	Liujiaxia
12911	Hikari	Hikari
12912	Wofotang	Wofotang
12913	Oroville	Oroville
12914	Évreux	Evreux
12915	Özgön	Ozgon
12916	Adeje	Adeje
12917	Wilson	Wilson
12918	Okhtyrka	Okhtyrka
12919	Padre Garcia	Padre Garcia
12920	Lawrence	Lawrence
12921	Donglizhuang	Donglizhuang
12922	Bad Oeynhausen	Bad Oeynhausen
12923	Villaguay	Villaguay
12924	Muhanga	Muhanga
12925	Jiashizhuang	Jiashizhuang
12926	Portage	Portage
12927	Christchurch	Christchurch
12928	Nomimachi	Nomimachi
12929	Albury	Albury
12930	Minot	Minot
